Table 1
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,, ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.03.T: Health Outcomes - Premature Mortality (Rate Per 100,000 Residents) - Total Population",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Deaths before 65 years,266.2,,200.7,,268.2,,68.0,33.6%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.03.A: Health Outcomes - Premature Mortality (Rate Per 100,000 Residents) - Asian Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Asian non-Hispanic deaths before 65 years,110.6,,97.6,,136.5,,39.0,39.9%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.03.B: Health Outcomes - Premature Mortality (Rate Per 100,000 Residents) - Black Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Black non-Hispanic deaths before 65 years,391.7,,294.7,,409.5,,115.0,39.0%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.03.H: Health Outcomes - Premature Mortality (Rate Per 100,000 Residents) - Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Hispanic deaths before 65 years,225.8,,177.2,,279.8,,103.0,57.9%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.03.W: Health Outcomes - Premature Mortality (Rate Per 100,000 Residents) - White Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
White non-Hispanic deaths before 65 years,250.9,,195.2,,200.3,,5.0,2.6%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.04.T: Health Outcomes - Infant Mortality (Rate Per 1,000 Live Births) - Total Population",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Deaths before 1 year,6.7,,4.9,,3.9,,-1.0,-20.4%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.04.A: Health Outcomes - Infant Mortality (Rate Per 1,000 Live Births) - Asian Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Asian non-Hispanic deaths before 1 year,3.9,,3.4,,2.8,,-1.0,-17.6%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.04.B: Health Outcomes - Infant Mortality (Rate Per 1,000 Live Births) - Black Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Black non-Hispanic deaths before 1 year,11.1,,8.6,,6.9,,-2.0,-19.8%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.04.H: Health Outcomes - Infant Mortality (Rate Per 1,000 Live Births) - Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Hispanic deaths before 1 year,5.9,,4.8,,4.5,,0.0,-6.2%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.04.W: Health Outcomes - Infant Mortality (Rate Per 1,000 Live Births) - White Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC Vital Statistics, 2000",,"NYC Vital Statistics, 2010",,"NYC Vital Statistics, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
White non-Hispanic deaths before 1 year,4.5,,2.8,,2.2,,-1.0,-21.4%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.05.T: Health Outcomes - Overdose Deaths (Rate Per 100,000 Residents) - Total Population",,,,,,,,,,,,,,,,,,,,,
,"NYC EpiQuery, 2000",,"NYC EpiQuery, 2010",,"NYC EpiQuery, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Drug-related overdose deaths,0.4,,7.1,,25.2,,18.0,254.9%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.05.A: Health Outcomes - Overdose Deaths (Rate Per 100,000 Residents) - Asian Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC EpiQuery, 2000",,"NYC EpiQuery, 2010",,"NYC EpiQuery, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Asian non-Hispanic drug-related overdose deaths,0.0,,0.0,,3.2,,3.0,0.0%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.05.B: Health Outcomes - Overdose Deaths (Rate Per 100,000 Residents) - Black Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC EpiQuery, 2000",,"NYC EpiQuery, 2010",,"NYC EpiQuery, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Black non-Hispanic drug-related overdose deaths,0.0,,7.3,,32.4,,25.0,343.8%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.05.H: Health Outcomes - Overdose Deaths (Rate Per 100,000 Residents) - Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC EpiQuery, 2000",,"NYC EpiQuery, 2010",,"NYC EpiQuery, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
Hispanic drug-related overdose deaths,0.0,,7.2,,29.6,,22.0,311.1%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 5.05.W: Health Outcomes - Overdose Deaths (Rate Per 100,000 Residents) - White Non-Hispanic",,,,,,,,,,,,,,,,,,,,,
,"NYC EpiQuery, 2000",,"NYC EpiQuery, 2010",,"NYC EpiQuery, 2020",,"Change, 2010 to 2020",,,,,,,,,,,,,,
,Number,,Number,,Number,,Number,Percent,,,,,,,,,,,,,
White non-Hispanic drug-related overdose deaths,0.0,,9.9,,25.9,,16.0,161.6%,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.06.T: Health Outcomes - COVID-19 Deaths - Total Population,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of Health and Mental Hygiene, 2022",,,,,,,,,,,,,,,,,,,,
,Number,,,,,,,,,,,,,,,,,,,,
COVID-19 deaths between 2020 and February 2022,489,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.06.A: Health Outcomes - COVID-19 Deaths - Asian Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of Health and Mental Hygiene, 2022",,,,,,,,,,,,,,,,,,,,
,Number,,,,,,,,,,,,,,,,,,,,
Asian non-Hispanic COVID-19 deaths between 2020 and February 2022,287,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.06.B: Health Outcomes - COVID-19 Deaths - Black Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of Health and Mental Hygiene, 2022",,,,,,,,,,,,,,,,,,,,
,Number,,,,,,,,,,,,,,,,,,,,
Black non-Hispanic COVID-19 deaths between 2020 and February 2022,638,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.06.H: Health Outcomes - COVID-19 Deaths - Hispanic,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of Health and Mental Hygiene, 2022",,,,,,,,,,,,,,,,,,,,
,Number,,,,,,,,,,,,,,,,,,,,
Hispanic COVID-19 deaths between 2020 and February 2022,472,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.06.W: Health Outcomes - COVID-19 Deaths - White Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of Health and Mental Hygiene, 2022",,,,,,,,,,,,,,,,,,,,
,Number,,,,,,,,,,,,,,,,,,,,
White non-Hispanic COVID-19 deaths between 2020 and February 2022,478,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.07.T: Health Outcomes - Heat Vulnerability Index,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of Health and Mental Hygiene, 2021",,,,,,,,,,,,,,,,,,,,
,Score 1-5,,,,,,,,,,,,,,,,,,,,
Heat Vulnerability Index (1=Low),Data are not available by Borough and Citywide,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.08.T: Access to Jobs,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of City Planning, 2021",,,,,,,,,,,,,,,,,,,,
,Number,,,,,,,,,,,,,,,,,,,,
Total jobs within 30 minutes,Data are not available by Borough and Citywide,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.09.T: Access to Transit,,,,,,,,,,,,,,,,,,,,,
,"NYC Department of City Planning, 2021",,,,,,,,,,,,,,,,,,,,
,Percent,,,,,,,,,,,,,,,,,,,,
,Estimate,,,,,,,,,,,,,,,,,,,,
Residents living within 1/4 mile of Select Bus Station or subway station,39.6%,,,,,,,,,,,,,,,,,,,,
Residents living within 1/4 mile of ADA accessible subway stations,28.1%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.10.T: Commute - Total Population,,,,,,,,,,,,,,,,,,,,,
,"ACS PUMS, 2008-2012",,,,,"ACS PUMS, 2017-2021",,,,,"Change, 2008-2012 to 2017-2021",,,,,,,,,,
,Number,,,Percent,,Number,,,Percent,,Number,,Percent,,Pctg. Pt.,,,,,,
,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate ,MOE,,,,,
Total workers 16 years and over,"3,691,374","11,159",0.2,100.0%,,"4,024,382","13,436",0.2,100.0%,,"333,008","17,466",9.0%,0.5%,,,,,,,
Drove or carpooled to work,"1,021,905","6,902",0.4,27.7%,0.2%,"1,070,711","9,154",0.5,26.6%,0.2%,"48,806","11,464",4.8%,1.1%,-1.1,0.3,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.10.A: Commute - Asian Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,"ACS PUMS, 2008-2012",,,,,"ACS PUMS, 2017-2021",,,,,"Change, 2008-2012 to 2017-2021",,,,,,,,,,
,Number,,,Percent,,Number,,,Percent,,Number,,Percent,,Pctg. Pt.,,,,,,
,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate ,MOE,,,,,
Asian non-Hispanic workers 16 years and over,"498,198","4,426",0.5,100.0%,,"598,646","5,949",0.6,100.0%,,"100,448","7,415",20.2%,1.6%,,,,,,,
Drove or carpooled to work,"141,836","3,369",1.4,28.5%,0.6%,"175,646","3,915",1.4,29.3%,0.6%,"33,810","5,165",23.8%,4.0%,0.8,0.8,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.10.B: Commute - Black Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,"ACS PUMS, 2008-2012",,,,,"ACS PUMS, 2017-2021",,,,,"Change, 2008-2012 to 2017-2021",,,,,,,,,,
,Number,,,Percent,,Number,,,Percent,,Number,,Percent,,Pctg. Pt.,,,,,,
,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate ,MOE,,,,,
Black non-Hispanic workers 16 years and over,"781,700","5,072",0.4,100.0%,,"788,063","7,148",0.6,100.0%,,"6,363","8,765",0.8%,1.1%,,,,,,,
Drove or carpooled to work,"236,679","4,072",1.0,30.3%,0.5%,"236,801","4,861",1.2,30.0%,0.6%,122,"6,341",0.1%,2.7%,-0.3,0.8,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.10.H: Commute - Hispanic,,,,,,,,,,,,,,,,,,,,,
,"ACS PUMS, 2008-2012",,,,,"ACS PUMS, 2017-2021",,,,,"Change, 2008-2012 to 2017-2021",,,,,,,,,,
,Number,,,Percent,,Number,,,Percent,,Number,,Percent,,Pctg. Pt.,,,,,,
,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate ,MOE,,,,,
Hispanic workers 16 years and over,"958,444","6,125",0.4,100.0%,,"1,061,723","7,316",0.4,100.0%,,"103,279","9,541",10.8%,1.0%,,,,,,,
Drove or carpooled to work,"223,319","4,575",1.2,23.3%,0.5%,"263,359","5,880",1.4,24.8%,0.5%,"40,040","7,450",17.9%,3.6%,1.5,0.7,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.10.W: Commute - White Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,"ACS PUMS, 2008-2012",,,,,"ACS PUMS, 2017-2021",,,,,"Change, 2008-2012 to 2017-2021",,,,,,,,,,
,Number,,,Percent,,Number,,,Percent,,Number,,Percent,,Pctg. Pt.,,,,,,
,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,CV,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate ,MOE,,,,,
White non-Hispanic workers 16 years and over,"1,367,045","7,061",0.3,100.0%,,"1,425,328","7,394",0.3,100.0%,,"58,283","10,224",4.3%,0.8%,,,,,,,
Drove or carpooled to work,"395,768","5,658",0.9,29.0%,0.4%,"355,205","5,328",0.9,24.9%,0.4%,"-40,563","7,772",-10.2%,1.9%,-4.1,0.6,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.11.T: Education Access - Access To Broadband Internet At Home - Total Population,,,,,,,,,,,,,,,,,,,,,
,,"ACS PUMS, 2017-2021",,,,,,,,,,,,,,,,,,,
,,Number,,,Percent,,,,,,,,,,,,,,,,
,,Estimate,MOE,CV,Estimate,MOE,,,,,,,,,,,,,,,
Total households,,"3,250,752","7,032",0.1,100.0%,,,,,,,,,,,,,,,,
With a computer,,"2,506,320","10,816",0.3,77.1%,0.3%,,,,,,,,,,,,,,,
With a broadband internet subscription,,"2,366,935","11,158",0.3,72.8%,0.3%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.11.A: Education Access - Access to Broadband Internet At Home - Asian Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,,"ACS PUMS, 2017-2021",,,,,,,,,,,,,,,,,,,
,,Number,,,Percent,,,,,,,,,,,,,,,,
,,Estimate,MOE,CV,Estimate,MOE,,,,,,,,,,,,,,,
Total households with an Asian non-Hispanic householder,,"406,259","4,407",0.7,100.0%,,,,,,,,,,,,,,,,
With a computer,,"338,075","4,308",0.8,83.2%,0.6%,,,,,,,,,,,,,,,
With a broadband internet subscription,,"314,603","4,060",0.8,77.4%,0.5%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Table 5.11.B: Education Access - Access to Broadband Internet At Home - Black Non-Hispanic,,,,,,,,,,,,,,,,,,,,,
,,"ACS PUMS, 2017-2021",,,,,,,,,,,,,,,,,,,
,,Number,,,Percent,,,,,,,,,,,,,,,,
,,Estimate,MOE,CV,Estimate,MOE,,,,,,,,,,,,,,,
Total households with a Black non-Hispanic householder,,"668,900","5,163",0.5,100.0%,,,,,,,,,,,,,,,,
